ANO_EJE,MES_EJE,NIVEL_GOBIERNO,NIVEL_GOBIERNO_NOMBRE,SECTOR,SECTOR_NOMBRE,PLIEGO,PLIEGO_NOMBRE,SEC_EJEC,EJECUTORA,EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA,DEPARTAMENTO_EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA,PROVINCIA_EJECUTORA_NOMBRE,DISTRITO_EJECUTORA,DISTRITO_EJECUTORA_NOMBRE,PROGRAMA_PPTO,PROGRAMA_PPTO_NOMBRE,TIPO_ACT_PROY,TIPO_ACT_PROY_NOMBRE,PRODUCTO_PROYECTO,PRODUCTO_PROYECTO_NOMBRE,ACTIVIDAD_ACCION_OBRA,ACTIVIDAD_ACCION_OBRA_NOMBRE,DEPARTAMENTO_META,DEPARTAMENTO_META_NOMBRE,MONTO_DEVENGADO,FECHA_ACTUALIZACION_ARCHIVO
2026,8,M,GOBIERNOS LOCALES, , , , ,300307,030505,MUNICIPALIDAD DISTRITAL DE MARA,03,APURIMAC,05,COTABAMBA,05,MARA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2517726,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE ARCOSPAMPA DEL DISTRITO DE MARA - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,03,APURIMAC,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,300307,030505,MUNICIPALIDAD DISTRITAL DE MARA,03,APURIMAC,05,COTABAMBA,05,MARA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2517726,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE ARCOSPAMPA DEL DISTRITO DE MARA - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,03,APURIMAC,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,300307,030505,MUNICIPALIDAD DISTRITAL DE MARA,03,APURIMAC,05,COTABAMBA,05,MARA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2517726,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE ARCOSPAMPA DEL DISTRITO DE MARA - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,03,APURIMAC,25590.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,300307,030505,MUNICIPALIDAD DISTRITAL DE MARA,03,APURIMAC,05,COTABAMBA,05,MARA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2517726,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE ARCOSPAMPA DEL DISTRITO DE MARA - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,03,APURIMAC,211904.8,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,300307,030505,MUNICIPALIDAD DISTRITAL DE MARA,03,APURIMAC,05,COTABAMBA,05,MARA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2517726,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE ARCOSPAMPA DEL DISTRITO DE MARA - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,03,APURIMAC,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,300308,030506,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO,03,APURIMAC,05,COTABAMBA,06,CHALLHUAHUACHO,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2342171,"MEJORAMIENTO Y AMPLIACION SERVICIO DE AGUA POTABLE Y SANEAMIENTO RURAL EN LA COMUNIDAD DE MOLINOPATA, DISTRITO DE CHALLHUAHUACHO - COTABAMBAS - APURIMAC",4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,03,APURIMAC,4457.12,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,300308,030506,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO,03,APURIMAC,05,COTABAMBA,06,CHALLHUAHUACHO,0082,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,2,PROYECTO,2342227,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO RURAL EN LAS LOCALIDADES DE YANAHUARA, TOCCO, HUAYÑUNA, CHURAMA, MOSOCCLLACTA, PUMAHUASI, HUAYHUALLA, ULLANCANI, QUEUÑA CENTRO, ORAPATA Y SUCA SUCA, DEL CENTRO POBLADO DE QUEUÑA, DISTRITO DE CHALLHUAHUACHO - COTABAMBAS - APURIMAC",6000002,SUPERVISION Y LIQUIDACION DE OBRAS,03,APURIMAC,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,300308,030506,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO,03,APURIMAC,05,COTABAMBA,06,CHALLHUAHUACHO,0082,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,2,PROYECTO,2342227,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO RURAL EN LAS LOCALIDADES DE YANAHUARA, TOCCO, HUAYÑUNA, CHURAMA, MOSOCCLLACTA, PUMAHUASI, HUAYHUALLA, ULLANCANI, QUEUÑA CENTRO, ORAPATA Y SUCA SUCA, DEL CENTRO POBLADO DE QUEUÑA, DISTRITO DE CHALLHUAHUACHO - COTABAMBAS - APURIMAC",6000002,SUPERVISION Y LIQUIDACION DE OBRAS,03,APURIMAC,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,300308,030506,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO,03,APURIMAC,05,COTABAMBA,06,CHALLHUAHUACHO,0082,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,2,PROYECTO,2342227,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO RURAL EN LAS LOCALIDADES DE YANAHUARA, TOCCO, HUAYÑUNA, CHURAMA, MOSOCCLLACTA, PUMAHUASI, HUAYHUALLA, ULLANCANI, QUEUÑA CENTRO, ORAPATA Y SUCA SUCA, DEL CENTRO POBLADO DE QUEUÑA, DISTRITO DE CHALLHUAHUACHO - COTABAMBAS - APURIMAC",6000002,SUPERVISION Y LIQUIDACION DE OBRAS,03,APURIMAC,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,300308,030506,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO,03,APURIMAC,05,COTABAMBA,06,CHALLHUAHUACHO,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2342171,"MEJORAMIENTO Y AMPLIACION SERVICIO DE AGUA POTABLE Y SANEAMIENTO RURAL EN LA COMUNIDAD DE MOLINOPATA, DISTRITO DE CHALLHUAHUACHO - COTABAMBAS - APURIMAC",4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,03,APURIMAC,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,7885.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,30259.5,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,12098.59,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,76539.69,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,0132,PUESTA EN VALOR Y USO SOCIAL DEL PATRIMONIO CULTURAL,2,PROYECTO,2446056,MEJORAMIENTO DEL SERVICIO CULTURAL PUBLICO DE LA IGLESIA SAN JUAN BAUTISTA DE LA CIUDAD DE MACUSANI DEL DISTRITO DE MACUSANI - PROVINCIA DE CARABAYA - DEPARTAMENTO DE PUNO,4000165,MEJORAMIENTO DE INFRAESTRUCTURA CULTURAL,21,PUNO,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,400.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301625,210303,MUNICIPALIDAD DISTRITAL DE AYAPATA,21,PUNO,03,CARABAYA,03,AYAPATA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2252384,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD DE KANCHI ORCCOTAQUI DEL, DISTRITO DE AYAPATA - CARABAYA - PUNO",4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,21,PUNO,490283.86,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301625,210303,MUNICIPALIDAD DISTRITAL DE AYAPATA,21,PUNO,03,CARABAYA,03,AYAPATA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2252384,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD DE KANCHI ORCCOTAQUI DEL, DISTRITO DE AYAPATA - CARABAYA - PUNO",4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,21,PUNO,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301625,210303,MUNICIPALIDAD DISTRITAL DE AYAPATA,21,PUNO,03,CARABAYA,03,AYAPATA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2252384,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD DE KANCHI ORCCOTAQUI DEL, DISTRITO DE AYAPATA - CARABAYA - PUNO",4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,21,PUNO,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301625,210303,MUNICIPALIDAD DISTRITAL DE AYAPATA,21,PUNO,03,CARABAYA,03,AYAPATA,0083,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2,PROYECTO,2252384,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD DE KANCHI ORCCOTAQUI DEL, DISTRITO DE AYAPATA - CARABAYA - PUNO",4000053,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE,21,PUNO,0.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301628,210306,MUNICIPALIDAD DISTRITAL DE CRUCERO,21,PUNO,03,CARABAYA,06,CRUCERO,0148,"REDUCCION DEL TIEMPO, INSEGURIDAD Y COSTO AMBIENTAL EN EL TRANSPORTE URBANO",2,PROYECTO,2597952,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA LOCALIDAD DE CRUCERO DEL DISTRITO DE CRUCERO DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,6000002,SUPERVISION Y LIQUIDACION DE OBRAS,21,PUNO,23000.0,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301628,210306,MUNICIPALIDAD DISTRITAL DE CRUCERO,21,PUNO,03,CARABAYA,06,CRUCERO,0148,"REDUCCION DEL TIEMPO, INSEGURIDAD Y COSTO AMBIENTAL EN EL TRANSPORTE URBANO",2,PROYECTO,2597952,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA LOCALIDAD DE CRUCERO DEL DISTRITO DE CRUCERO DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,6000002,SUPERVISION Y LIQUIDACION DE OBRAS,21,PUNO,10173.92,2026-09-02 08:39:09
2026,8,M,GOBIERNOS LOCALES, , , , ,301628,210306,MUNICIPALIDAD DISTRITAL DE CRUCERO,21,PUNO,03,CARABAYA,06,CRUCERO,0148,"REDUCCION DEL TIEMPO, INSEGURIDAD Y COSTO AMBIENTAL EN EL TRANSPORTE URBANO",2,PROYECTO,2597952,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA LOCALIDAD DE CRUCERO DEL DISTRITO DE CRUCERO DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,6000002,SUPERVISION Y LIQUIDACION DE OBRAS,21,PUNO,0.0,2026-09-02 08:39:09
2026,7,M,GOBIERNOS LOCALES, , , , ,300739,080708,MUNICIPALIDAD DISTRITAL DE VELILLE,08,CUSCO,07,CHUMBIVILCAS,08,VELILLE,0036,GESTION INTEGRAL DE RESIDUOS SOLIDOS,2,PROYECTO,2472956,MEJORAMIENTO DEL SERVICIO DE LIMPIEZA PUBLICA EN LA LOCALIDAD DE VELILLE- DISTRITO DE VELILLE - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,4000201,MEJORAMIENTO DE SISTEMA DE RECOLECCION Y TRATAMIENTO DE RESIDUOS SOLIDOS,08,CUSCO,0.0,2026-09-02 08:39:09
2026,7,M,GOBIERNOS LOCALES, , , , ,300739,080708,MUNICIPALIDAD DISTRITAL DE VELILLE,08,CUSCO,07,CHUMBIVILCAS,08,VELILLE,0036,GESTION INTEGRAL DE RESIDUOS SOLIDOS,2,PROYECTO,2472956,MEJORAMIENTO DEL SERVICIO DE LIMPIEZA PUBLICA EN LA LOCALIDAD DE VELILLE- DISTRITO DE VELILLE - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,4000201,MEJORAMIENTO DE SISTEMA DE RECOLECCION Y TRATAMIENTO DE RESIDUOS SOLIDOS,08,CUSCO,0.0,2026-09-02 08:39:09
2026,7,M,GOBIERNOS LOCALES, , , , ,301445,160301,MUNICIPALIDAD PROVINCIAL DE LORETO - NAUTA,16,LORETO,03,LORETO,01,NAUTA,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2479733,"CREACION DE LOS SERVICIOS DE SALUD DEL PRIMER NIVEL DE COMPLEJIDAD EN LA COMUNIDAD NATIVA DE LA PETROLERA, DISTRITO DE URARINAS - PROVINCIA DE LORETO - DEPARTAMENTO DE LORETO",4000014,MEJORAMIENTO DE CENTROS DE SALUD,16,LORETO,0.0,2026-09-02 08:39:09
2026,7,M,GOBIERNOS LOCALES, , , , ,301445,160301,MUNICIPALIDAD PROVINCIAL DE LORETO - NAUTA,16,LORETO,03,LORETO,01,NAUTA,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2479733,"CREACION DE LOS SERVICIOS DE SALUD DEL PRIMER NIVEL DE COMPLEJIDAD EN LA COMUNIDAD NATIVA DE LA PETROLERA, DISTRITO DE URARINAS - PROVINCIA DE LORETO - DEPARTAMENTO DE LORETO",4000014,MEJORAMIENTO DE CENTROS DE SALUD,16,LORETO,0.0,2026-09-02 08:39:09
2026,7,M,GOBIERNOS LOCALES, , , , ,301445,160301,MUNICIPALIDAD PROVINCIAL DE LORETO - NAUTA,16,LORETO,03,LORETO,01,NAUTA,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2479733,"CREACION DE LOS SERVICIOS DE SALUD DEL PRIMER NIVEL DE COMPLEJIDAD EN LA COMUNIDAD NATIVA DE LA PETROLERA, DISTRITO DE URARINAS - PROVINCIA DE LORETO - DEPARTAMENTO DE LORETO",4000014,MEJORAMIENTO DE CENTROS DE SALUD,16,LORETO,0.0,2026-09-02 08:39:09
2026,7,M,GOBIERNOS LOCALES, , , , ,301447,160303,MUNICIPALIDAD DISTRITAL DE TIGRE,16,LORETO,03,LORETO,03,TIGRE,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2474925,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL ESTABLECIMIENTO DE SALUD 12 DE OCTUBRE, LOCALIDAD 12 DE OCTUBRE DEL DISTRITO DE TIGRE - PROVINCIA DE LORETO - DEPARTAMENTO DE LORETO",6000002,SUPERVISION Y LIQUIDACION DE OBRAS,16,LORETO,0.0,2026-09-02 08:39:09
2026,7,M,GOBIERNOS LOCALES, , , , ,301447,160303,MUNICIPALIDAD DISTRITAL DE TIGRE,16,LORETO,03,LORETO,03,TIGRE,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2474925,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL ESTABLECIMIENTO DE SALUD 12 DE OCTUBRE, LOCALIDAD 12 DE OCTUBRE DEL DISTRITO DE TIGRE - PROVINCIA DE LORETO - DEPARTAMENTO DE LORETO",4000013,MEJORAMIENTO DE PUESTOS DE SALUD,16,LORETO,638384.0,2026-09-02 08:39:09
2026,7,M,GOBIERNOS LOCALES, , , , ,301448,160304,MUNICIPALIDAD DISTRITAL DE TROMPETEROS,16,LORETO,03,LORETO,04,TROMPETEROS,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2479930,CREACION DE LOS SERVICIOS DE SALUD DEL PRIMER NIVEL DE COMPLEJIDAD EN LA COMUNIDAD NATIVA ANTIOQUIA DEL DISTRITO DE TROMPETEROS - PROVINCIA DE LORETO - DEPARTAMENTO DE LORETO,4000014,MEJORAMIENTO DE CENTROS DE SALUD,16,LORETO,0.0,2026-09-02 08:39:09
2026,7,M,GOBIERNOS LOCALES, , , , ,301448,160304,MUNICIPALIDAD DISTRITAL DE TROMPETEROS,16,LORETO,03,LORETO,04,TROMPETEROS,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2479930,CREACION DE LOS SERVICIOS DE SALUD DEL PRIMER NIVEL DE COMPLEJIDAD EN LA COMUNIDAD NATIVA ANTIOQUIA DEL DISTRITO DE TROMPETEROS - PROVINCIA DE LORETO - DEPARTAMENTO DE LORETO,4000014,MEJORAMIENTO DE CENTROS DE SALUD,16,LORETO,0.0,2026-09-02 08:39:09
2026,7,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,0.0,2026-09-02 08:39:09
2026,7,M,GOBIERNOS LOCALES, , , , ,301623,210301,MUNICIPALIDAD PROVINCIAL DE CARABAYA - MACUSANI,21,PUNO,03,CARABAYA,01,MACUSANI,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,2,PROYECTO,2675476,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISION DE EQUIPO MECANICO DE LA MUNICIPALIDAD PROVINCIAL DE CARABAYA DISTRITO DE MACUSANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,4000213,CONSTRUCCION E IMPLEMENTACION DE MAESTRANZAS,21,PUNO,0.0,2026-09-02 08:39:09
